Zipcode,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
85226,38484.0,112.0,3254.0,575.0,2730.0,7326.0,3486.0,448.0,542.0
85233,37463.0,258.0,3571.0,604.0,2429.0,6193.0,2606.0,468.0,328.0
85234,52774.0,167.0,5565.0,1097.0,3179.0,8375.0,2988.0,641.0,416.0
85248,31941.0,81.0,4528.0,518.0,1624.0,7054.0,3551.0,529.0,677.0
85249,40432.0,207.0,3519.0,389.0,2393.0,7575.0,3656.0,519.0,712.0
85250,16950.0,75.0,1675.0,143.0,1165.0,4338.0,1820.0,524.0,278.0
85251,38968.0,112.0,3897.0,607.0,2149.0,8157.0,3332.0,1211.0,455.0
85253,17115.0,77.0,1011.0,114.0,600.0,4263.0,2340.0,1936.0,569.0
85254,46089.0,171.0,4480.0,611.0,2469.0,10521.0,4328.0,1632.0,652.0
85255,39105.0,176.0,2809.0,343.0,1935.0,10047.0,4689.0,2400.0,828.0
85256,4656.0,11.0,675.0,210.0,144.0,251.0,101.0,0.0,0.0
85257,30040.0,57.0,4251.0,717.0,2000.0,5157.0,1847.0,388.0,384.0
85258,22654.0,1.0,1829.0,129.0,1388.0,6723.0,2945.0,1012.0,479.0
85259,22417.0,50.0,1617.0,227.0,1012.0,6214.0,2550.0,1136.0,373.0
85260,36552.0,158.0,2869.0,286.0,2054.0,9818.0,3964.0,1363.0,712.0
85262,10385.0,0.0,854.0,100.0,961.0,3084.0,1375.0,330.0,194.0
85263,2458.0,0.0,508.0,0.0,132.0,819.0,304.0,101.0,46.0
85264,1106.0,18.0,167.0,50.0,42.0,86.0,11.0,0.0,2.0
85266,11112.0,12.0,1039.0,32.0,638.0,3458.0,1648.0,362.0,332.0
85268,23570.0,45.0,3276.0,331.0,1731.0,5493.0,2536.0,545.0,412.0
85281,59492.0,333.0,3557.0,703.0,1979.0,5969.0,2735.0,452.0,590.0
85282,51538.0,198.0,5216.0,1556.0,2588.0,7361.0,3083.0,667.0,743.0
85283,47087.0,293.0,4565.0,932.0,2610.0,7343.0,3665.0,436.0,555.0
85284,17655.0,122.0,1049.0,173.0,732.0,4316.0,2330.0,649.0,666.0
85286,41935.0,364.0,2729.0,309.0,2478.0,8356.0,3790.0,660.0,448.0
85295,42782.0,240.0,3649.0,427.0,2888.0,8105.0,2417.0,363.0,270.0
85296,42244.0,44.0,3741.0,443.0,2995.0,6732.0,2498.0,368.0,540.0
85297,31061.0,127.0,1689.0,315.0,2041.0,4763.0,2191.0,384.0,328.0
85298,28219.0,25.0,2477.0,172.0,1881.0,5113.0,2018.0,278.0,254.0
85301,64604.0,1273.0,9345.0,2330.0,1976.0,1639.0,1003.0,152.0,152.0
85302,37356.0,426.0,6113.0,1111.0,2270.0,3444.0,1179.0,121.0,151.0
85303,30571.0,393.0,4409.0,968.0,1831.0,1746.0,315.0,100.0,23.0
85304,26600.0,134.0,3836.0,811.0,1788.0,3175.0,837.0,230.0,74.0
85305,11482.0,74.0,1717.0,354.0,601.0,1121.0,357.0,84.0,48.0
85306,24735.0,187.0,4119.0,851.0,1346.0,2250.0,806.0,99.0,112.0
85307,7850.0,58.0,1329.0,265.0,476.0,667.0,269.0,0.0,8.0
85308,65154.0,318.0,8221.0,1509.0,4599.0,9700.0,4660.0,920.0,451.0
85309,789.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
85310,19207.0,47.0,2221.0,181.0,1466.0,3098.0,1022.0,259.0,75.0
85320,1391.0,41.0,161.0,34.0,29.0,56.0,9.0,0.0,0.0
85321,5069.0,85.0,1030.0,275.0,216.0,315.0,169.0,16.0,0.0
85322,723.0,13.0,115.0,7.0,65.0,34.0,14.0,0.0,0.0
85323,40306.0,682.0,5645.0,944.0,1390.0,1932.0,573.0,66.0,46.0
85324,2333.0,22.0,690.0,96.0,177.0,165.0,52.0,0.0,14.0
85325,928.0,17.0,345.0,53.0,15.0,46.0,33.0,5.0,6.0
85326,55996.0,962.0,8558.0,2569.0,2594.0,2863.0,652.0,71.0,57.0
85328,393.0,0.0,74.0,34.0,10.0,0.0,10.0,0.0,0.0
85331,27898.0,64.0,2396.0,285.0,2122.0,6645.0,2636.0,609.0,329.0
85332,1363.0,0.0,268.0,25.0,90.0,148.0,38.0,0.0,0.0
85333,471.0,16.0,113.0,26.0,10.0,11.0,11.0,0.0,0.0
85334,1015.0,11.0,187.0,19.0,59.0,61.0,9.0,9.0,0.0
85335,33010.0,296.0,5422.0,1296.0,1370.0,1808.0,692.0,77.0,25.0
85336,579.0,31.0,49.0,14.0,0.0,11.0,4.0,0.0,0.0
85337,2626.0,8.0,311.0,54.0,95.0,153.0,24.0,0.0,0.0
85338,46600.0,631.0,6507.0,879.0,3164.0,4429.0,1877.0,299.0,279.0
85339,42223.0,478.0,4124.0,780.0,2753.0,3969.0,1569.0,281.0,135.0
85340,28890.0,128.0,3118.0,624.0,1480.0,3221.0,1677.0,524.0,294.0
85341,34.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
85342,1269.0,8.0,348.0,28.0,44.0,110.0,30.0,5.0,0.0
85343,205.0,0.0,42.0,4.0,20.0,0.0,0.0,0.0,0.0
85344,9981.0,174.0,1909.0,368.0,640.0,464.0,171.0,14.0,16.0
85345,59693.0,607.0,9954.0,2398.0,3490.0,3978.0,1261.0,155.0,116.0
85346,4142.0,0.0,1369.0,360.0,251.0,214.0,86.0,0.0,82.0
85347,846.0,19.0,159.0,3.0,32.0,37.0,12.0,0.0,0.0
85348,2875.0,0.0,620.0,131.0,74.0,177.0,82.0,0.0,19.0
85349,29377.0,416.0,1033.0,376.0,579.0,1227.0,112.0,36.0,0.0
85350,22726.0,450.0,1887.0,1624.0,845.0,514.0,320.0,27.0,30.0
85351,29094.0,72.0,8583.0,1137.0,2135.0,3809.0,1770.0,274.0,349.0
85352,338.0,4.0,66.0,0.0,12.0,13.0,7.0,0.0,0.0
85353,35574.0,651.0,4948.0,965.0,1128.0,1757.0,625.0,192.0,28.0
85354,6198.0,50.0,910.0,290.0,329.0,316.0,72.0,6.0,5.0
85355,10186.0,36.0,1298.0,86.0,814.0,1208.0,470.0,53.0,115.0
85356,5114.0,23.0,1220.0,198.0,338.0,288.0,175.0,21.0,20.0
85357,492.0,0.0,87.0,20.0,14.0,28.0,4.0,0.0,0.0
85360,211.0,5.0,27.0,0.0,7.0,9.0,0.0,0.0,2.0
85361,5784.0,17.0,1244.0,405.0,479.0,442.0,146.0,2.0,21.0
85362,553.0,0.0,167.0,18.0,79.0,55.0,29.0,0.0,0.0
85363,6405.0,77.0,1084.0,332.0,235.0,402.0,120.0,16.0,19.0
85364,73631.0,1321.0,8745.0,2375.0,3312.0,3700.0,1774.0,427.0,220.0
85365,49050.0,540.0,6482.0,1201.0,2513.0,4036.0,1375.0,252.0,141.0
85367,20931.0,85.0,4949.0,889.0,1481.0,1909.0,915.0,356.0,36.0
85371,509.0,35.0,92.0,7.0,0.0,6.0,0.0,0.0,0.0
85373,18926.0,52.0,4140.0,625.0,1207.0,2765.0,1115.0,177.0,163.0
85374,46394.0,257.0,8919.0,1331.0,2897.0,6244.0,2512.0,580.0,386.0
85375,27502.0,47.0,6228.0,566.0,2236.0,5695.0,2598.0,454.0,352.0
85377,2978.0,0.0,429.0,0.0,136.0,1032.0,547.0,128.0,106.0
85379,43550.0,169.0,5937.0,765.0,3022.0,4109.0,1779.0,520.0,227.0
85381,27154.0,173.0,4513.0,552.0,1887.0,3716.0,1267.0,292.0,160.0
85382,41584.0,98.0,6150.0,872.0,2571.0,6383.0,2604.0,479.0,499.0
85383,40928.0,59.0,3488.0,467.0,2535.0,6577.0,3670.0,756.0,401.0
85387,11139.0,15.0,2338.0,179.0,888.0,1481.0,779.0,97.0,189.0
85388,25266.0,137.0,2556.0,758.0,1713.0,3204.0,908.0,64.0,18.0
85390,8702.0,2.0,1723.0,193.0,396.0,1236.0,451.0,116.0,31.0
85392,37303.0,340.0,3902.0,807.0,2369.0,3753.0,1766.0,185.0,82.0
85395,27465.0,113.0,3304.0,786.0,1597.0,4107.0,2393.0,488.0,247.0
85396,14832.0,65.0,1643.0,287.0,1223.0,2112.0,677.0,119.0,112.0
85501,13685.0,82.0,2430.0,414.0,553.0,813.0,386.0,105.0,52.0
85530,1989.0,7.0,329.0,96.0,46.0,17.0,0.0,0.0,0.0
85531,406.0,0.0,31.0,45.0,24.0,39.0,17.0,0.0,0.0
85533,2959.0,19.0,577.0,178.0,136.0,143.0,43.0,0.0,0.0
85534,2717.0,3.0,660.0,138.0,170.0,129.0,46.0,5.0,0.0
85535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85536,481.0,0.0,131.0,0.0,37.0,30.0,0.0,0.0,0.0
85539,5233.0,18.0,944.0,185.0,278.0,183.0,158.0,0.0,42.0
85540,3280.0,16.0,409.0,149.0,263.0,174.0,50.0,0.0,0.0
85541,21491.0,166.0,4159.0,735.0,1811.0,2140.0,1024.0,218.0,190.0
85542,3619.0,0.0,623.0,85.0,82.0,54.0,45.0,0.0,13.0
85543,3660.0,3.0,516.0,90.0,221.0,221.0,169.0,37.0,5.0
85544,1608.0,0.0,236.0,98.0,147.0,353.0,153.0,20.0,45.0
85545,456.0,0.0,143.0,9.0,23.0,14.0,0.0,0.0,0.0
85546,20397.0,238.0,3139.0,1394.0,1206.0,1041.0,380.0,18.0,40.0
85550,4904.0,0.0,778.0,152.0,142.0,35.0,71.0,10.0,0.0
85551,260.0,10.0,63.0,14.0,7.0,9.0,0.0,0.0,0.0
85552,6507.0,4.0,643.0,235.0,451.0,384.0,346.0,81.0,14.0
85553,1481.0,0.0,361.0,19.0,189.0,80.0,88.0,24.0,0.0
85554,519.0,0.0,145.0,21.0,53.0,60.0,12.0,0.0,0.0
85601,587.0,0.0,140.0,26.0,8.0,104.0,86.0,32.0,0.0
85602,8898.0,54.0,1478.0,329.0,850.0,725.0,326.0,98.0,117.0
85603,6872.0,54.0,1058.0,244.0,510.0,881.0,523.0,49.0,43.0
85605,458.0,0.0,92.0,19.0,38.0,32.0,0.0,2.0,3.0
85606,1177.0,12.0,206.0,30.0,68.0,123.0,41.0,15.0,0.0
85607,13492.0,250.0,1443.0,646.0,664.0,696.0,272.0,30.0,25.0
85608,7321.0,42.0,623.0,1065.0,265.0,121.0,23.0,1.0,0.0
85609,266.0,0.0,38.0,15.0,0.0,70.0,7.0,19.0,0.0
85610,1046.0,15.0,232.0,35.0,90.0,90.0,44.0,8.0,2.0
85611,1034.0,0.0,148.0,16.0,69.0,130.0,105.0,10.0,30.0
85613,5859.0,0.0,211.0,27.0,357.0,442.0,140.0,42.0,14.0
85614,22046.0,93.0,4484.0,432.0,1447.0,4802.0,2163.0,462.0,334.0
85615,10024.0,17.0,1157.0,189.0,1040.0,1421.0,594.0,114.0,82.0
85616,5494.0,28.0,824.0,134.0,253.0,490.0,139.0,20.0,18.0
85617,1415.0,8.0,173.0,82.0,115.0,171.0,34.0,13.0,3.0
85618,1833.0,95.0,264.0,73.0,52.0,16.0,9.0,0.0,12.0
85619,151.0,0.0,0.0,0.0,48.0,16.0,0.0,0.0,0.0
85620,860.0,3.0,139.0,14.0,17.0,26.0,17.0,0.0,0.0
85621,22965.0,475.0,3151.0,582.0,620.0,1365.0,317.0,234.0,50.0
85622,6704.0,4.0,1024.0,70.0,444.0,1876.0,985.0,153.0,168.0
85623,4641.0,0.0,814.0,165.0,296.0,390.0,315.0,16.0,59.0
85624,1250.0,6.0,178.0,24.0,76.0,228.0,113.0,55.0,31.0
85625,1819.0,2.0,427.0,72.0,139.0,142.0,106.0,2.0,18.0
85626,1017.0,27.0,119.0,36.0,27.0,10.0,0.0,0.0,0.0
85627,1210.0,1.0,188.0,51.0,62.0,85.0,14.0,4.0,0.0
85629,23359.0,126.0,2588.0,445.0,1721.0,2718.0,1003.0,110.0,131.0
85630,2306.0,0.0,368.0,9.0,167.0,299.0,164.0,8.0,11.0
85631,4042.0,29.0,571.0,231.0,144.0,127.0,170.0,20.0,9.0
85632,830.0,0.0,141.0,33.0,51.0,129.0,64.0,27.0,13.0
85633,53.0,4.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0
85634,6027.0,62.0,1221.0,161.0,136.0,133.0,67.0,0.0,6.0
85635,35055.0,264.0,3891.0,907.0,3326.0,4110.0,1592.0,235.0,124.0
85637,1425.0,0.0,186.0,6.0,38.0,310.0,149.0,40.0,84.0
85638,2034.0,0.0,319.0,91.0,190.0,158.0,42.0,5.0,5.0
85640,469.0,25.0,89.0,34.0,0.0,30.0,45.0,9.0,8.0
85641,24020.0,45.0,2716.0,337.0,1702.0,3359.0,1288.0,212.0,240.0
85643,8902.0,28.0,1809.0,421.0,261.0,502.0,215.0,16.0,19.0
85645,1927.0,22.0,262.0,6.0,89.0,215.0,98.0,10.0,33.0
85646,1486.0,0.0,160.0,0.0,54.0,375.0,186.0,104.0,62.0
85648,18857.0,341.0,2332.0,530.0,853.0,1864.0,503.0,60.0,39.0
85650,14807.0,57.0,1514.0,302.0,1260.0,2218.0,1470.0,169.0,177.0
85653,13984.0,149.0,2223.0,655.0,1012.0,1027.0,531.0,32.0,59.0
85654,297.0,0.0,46.0,0.0,11.0,0.0,0.0,0.0,0.0
85658,10600.0,11.0,1098.0,178.0,757.0,2364.0,1183.0,165.0,241.0
85701,5300.0,12.0,463.0,204.0,210.0,803.0,536.0,152.0,195.0
85704,30411.0,118.0,3941.0,534.0,1987.0,5214.0,3086.0,763.0,665.0
85705,56176.0,686.0,7780.0,2218.0,2450.0,3552.0,1436.0,170.0,292.0
85706,55778.0,886.0,7201.0,1608.0,1908.0,1527.0,347.0,21.0,23.0
85707,749.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0
85708,4180.0,0.0,268.0,23.0,307.0,286.0,84.0,8.0,0.0
85710,56534.0,480.0,9074.0,1612.0,3966.0,6220.0,2510.0,465.0,491.0
85711,41015.0,648.0,5060.0,1263.0,1962.0,3872.0,2242.0,722.0,445.0
85712,33906.0,231.0,4133.0,1141.0,1945.0,4522.0,2490.0,464.0,420.0
85713,47261.0,726.0,7277.0,2028.0,2202.0,2366.0,858.0,252.0,263.0
85714,14706.0,378.0,2179.0,490.0,407.0,456.0,124.0,14.0,0.0
85715,18200.0,53.0,1679.0,276.0,1380.0,2859.0,1847.0,467.0,348.0
85716,33137.0,235.0,3229.0,914.0,1592.0,5122.0,2614.0,692.0,763.0
85718,27414.0,39.0,2079.0,243.0,1164.0,6332.0,3774.0,2289.0,1288.0
85719,44813.0,254.0,2520.0,754.0,1141.0,4521.0,2801.0,481.0,978.0
85723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85730,39772.0,240.0,5882.0,1204.0,2882.0,3233.0,1248.0,154.0,145.0
85735,11516.0,89.0,1975.0,560.0,848.0,635.0,207.0,16.0,16.0
85736,4458.0,59.0,747.0,204.0,219.0,195.0,147.0,6.0,54.0
85737,21851.0,46.0,2370.0,238.0,1603.0,4652.0,2229.0,657.0,575.0
85739,17621.0,52.0,2501.0,533.0,1328.0,3293.0,2087.0,259.0,543.0
85741,34707.0,252.0,4356.0,1030.0,2434.0,3700.0,1585.0,221.0,318.0
85742,26466.0,92.0,2725.0,405.0,1828.0,4267.0,2111.0,237.0,187.0
85743,29404.0,192.0,3806.0,540.0,1992.0,4547.0,1832.0,390.0,249.0
85745,37746.0,326.0,3743.0,823.0,2398.0,4416.0,2749.0,460.0,633.0
85746,43591.0,540.0,7203.0,1412.0,1786.0,2238.0,750.0,119.0,57.0
85747,24423.0,93.0,2233.0,239.0,2064.0,3654.0,1782.0,181.0,200.0
85748,17458.0,204.0,1736.0,281.0,1689.0,3167.0,1385.0,279.0,159.0
85749,19188.0,54.0,1732.0,281.0,1185.0,4046.0,2640.0,515.0,449.0
85750,23494.0,68.0,1623.0,193.0,1300.0,5535.0,3411.0,1201.0,1286.0
85755,15875.0,144.0,1374.0,135.0,1089.0,3621.0,1883.0,506.0,343.0
85756,38157.0,547.0,4667.0,2280.0,1703.0,2171.0,609.0,97.0,146.0
85757,18819.0,204.0,2396.0,683.0,818.0,895.0,224.0,13.0,119.0
85901,17211.0,156.0,3045.0,547.0,1094.0,1270.0,439.0,72.0,45.0
85911,1979.0,12.0,266.0,37.0,29.0,17.0,15.0,0.0,0.0
85912,186.0,0.0,40.0,0.0,11.0,0.0,0.0,0.0,0.0
85920,306.0,0.0,47.0,8.0,47.0,62.0,19.0,0.0,5.0
85922,67.0,0.0,4.0,2.0,0.0,17.0,2.0,0.0,0.0
85923,572.0,0.0,111.0,0.0,30.0,0.0,0.0,0.0,0.0
85924,2676.0,0.0,560.0,96.0,148.0,200.0,99.0,0.0,0.0
85925,4906.0,0.0,594.0,139.0,415.0,411.0,156.0,23.0,0.0
85926,293.0,0.0,59.0,0.0,5.0,27.0,5.0,0.0,0.0
85927,106.0,0.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0
85928,1213.0,10.0,211.0,32.0,9.0,79.0,35.0,0.0,0.0
85929,8283.0,2.0,1130.0,200.0,551.0,727.0,353.0,191.0,112.0
85930,1255.0,0.0,134.0,28.0,49.0,20.0,28.0,0.0,0.0
85931,178.0,0.0,84.0,0.0,15.0,16.0,0.0,0.0,0.0
85932,535.0,0.0,70.0,48.0,19.0,70.0,0.0,0.0,26.0
85933,2424.0,0.0,420.0,101.0,77.0,270.0,140.0,5.0,42.0
85934,630.0,0.0,90.0,0.0,32.0,20.0,37.0,0.0,0.0
85935,4784.0,30.0,708.0,104.0,302.0,591.0,450.0,97.0,35.0
85936,4447.0,20.0,605.0,113.0,296.0,241.0,68.0,5.0,0.0
85937,7444.0,65.0,837.0,236.0,473.0,595.0,164.0,13.0,36.0
85938,2233.0,3.0,293.0,87.0,90.0,186.0,28.0,0.0,6.0
85939,4375.0,0.0,536.0,193.0,349.0,468.0,141.0,17.0,37.0
85940,1401.0,7.0,315.0,132.0,27.0,202.0,41.0,0.0,19.0
85941,11451.0,42.0,1842.0,288.0,278.0,193.0,83.0,0.0,0.0
85942,99.0,0.0,0.0,0.0,36.0,63.0,0.0,0.0,0.0
86001,42168.0,74.0,2643.0,494.0,2366.0,6756.0,3344.0,911.0,969.0
86003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86004,37521.0,207.0,3872.0,762.0,2018.0,4919.0,2395.0,395.0,764.0
86011,7478.0,0.0,6.0,0.0,33.0,42.0,44.0,0.0,0.0
86015,290.0,0.0,45.0,40.0,44.0,2.0,43.0,0.0,0.0
86016,81.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
86017,672.0,0.0,46.0,0.0,45.0,248.0,94.0,23.0,0.0
86018,703.0,0.0,153.0,40.0,74.0,95.0,37.0,0.0,3.0
86020,2201.0,84.0,458.0,54.0,80.0,20.0,20.0,19.0,0.0
86021,6219.0,30.0,267.0,59.0,97.0,158.0,19.0,14.0,0.0
86022,2741.0,24.0,476.0,56.0,75.0,78.0,72.0,0.0,0.0
86023,1894.0,6.0,392.0,34.0,123.0,198.0,85.0,34.0,0.0
86024,541.0,0.0,104.0,16.0,39.0,99.0,33.0,2.0,2.0
86025,5588.0,56.0,992.0,254.0,226.0,337.0,127.0,17.0,40.0
86028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86029,280.0,9.0,49.0,26.0,20.0,42.0,16.0,0.0,0.0
86030,1530.0,17.0,353.0,47.0,115.0,38.0,42.0,0.0,0.0
86031,2040.0,135.0,262.0,18.0,86.0,16.0,0.0,0.0,0.0
86032,1346.0,23.0,183.0,34.0,114.0,42.0,5.0,0.0,0.0
86033,7319.0,329.0,1440.0,91.0,301.0,367.0,240.0,51.0,7.0
86034,2039.0,67.0,252.0,19.0,126.0,46.0,74.0,0.0,3.0
86035,1722.0,73.0,270.0,30.0,92.0,75.0,31.0,7.0,0.0
86036,248.0,16.0,55.0,4.0,15.0,37.0,12.0,0.0,0.0
86038,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
86039,1294.0,51.0,210.0,32.0,88.0,76.0,26.0,0.0,0.0
86040,10653.0,81.0,1591.0,242.0,654.0,820.0,243.0,3.0,15.0
86042,1860.0,0.0,429.0,36.0,98.0,112.0,14.0,10.0,0.0
86043,2293.0,11.0,499.0,37.0,147.0,29.0,41.0,0.0,0.0
86044,3824.0,199.0,603.0,89.0,165.0,88.0,56.0,7.0,1.0
86045,12577.0,228.0,2333.0,165.0,979.0,590.0,473.0,19.0,17.0
86046,5906.0,26.0,733.0,336.0,472.0,631.0,334.0,37.0,26.0
86047,15064.0,295.0,1911.0,573.0,695.0,502.0,316.0,61.0,25.0
86052,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86053,2311.0,87.0,381.0,25.0,38.0,30.0,6.0,0.0,0.0
86054,1883.0,91.0,390.0,17.0,92.0,62.0,39.0,0.0,0.0
86301,21412.0,19.0,2563.0,343.0,1663.0,3055.0,1525.0,339.0,407.0
86303,17269.0,22.0,2348.0,306.0,1270.0,3029.0,2080.0,322.0,127.0
86305,18064.0,56.0,2035.0,315.0,1462.0,3381.0,1674.0,457.0,291.0
86313,285.0,26.0,55.0,0.0,11.0,11.0,0.0,0.0,0.0
86314,36382.0,153.0,5985.0,1359.0,2079.0,3022.0,972.0,276.0,134.0
86315,6795.0,3.0,1403.0,287.0,533.0,853.0,284.0,62.0,83.0
86320,2040.0,0.0,336.0,78.0,55.0,173.0,95.0,0.0,0.0
86321,2431.0,0.0,446.0,104.0,62.0,176.0,28.0,0.0,0.0
86322,11534.0,144.0,2549.0,448.0,558.0,1005.0,329.0,86.0,29.0
86323,15920.0,9.0,2677.0,673.0,1199.0,1485.0,523.0,159.0,17.0
86324,4395.0,20.0,768.0,208.0,304.0,442.0,204.0,96.0,0.0
86325,4672.0,22.0,869.0,211.0,329.0,626.0,341.0,75.0,65.0
86326,24649.0,189.0,3982.0,937.0,1612.0,2064.0,848.0,74.0,81.0
86327,9982.0,53.0,1948.0,437.0,613.0,1100.0,237.0,23.0,43.0
86329,808.0,0.0,128.0,0.0,154.0,13.0,44.0,0.0,0.0
86331,559.0,0.0,141.0,0.0,44.0,97.0,31.0,2.0,11.0
86332,1760.0,9.0,321.0,117.0,79.0,72.0,13.0,21.0,1.0
86333,6146.0,40.0,1398.0,244.0,442.0,449.0,65.0,0.0,47.0
86334,3939.0,46.0,527.0,223.0,275.0,203.0,17.0,0.0,0.0
86335,6025.0,13.0,937.0,111.0,265.0,536.0,354.0,21.0,106.0
86336,11378.0,8.0,1354.0,112.0,786.0,2713.0,1235.0,552.0,299.0
86337,1162.0,0.0,227.0,65.0,79.0,85.0,44.0,0.0,0.0
86338,562.0,0.0,103.0,8.0,58.0,44.0,11.0,7.0,8.0
86343,107.0,0.0,43.0,0.0,5.0,12.0,3.0,2.0,0.0
86351,6561.0,21.0,1077.0,23.0,641.0,1739.0,418.0,201.0,116.0
86401,25177.0,202.0,5012.0,1504.0,1558.0,1806.0,764.0,178.0,48.0
86403,16767.0,103.0,4269.0,553.0,1155.0,802.0,401.0,98.0,131.0
86404,16888.0,154.0,3871.0,895.0,1356.0,1065.0,444.0,133.0,123.0
86406,23234.0,70.0,5637.0,581.0,1410.0,1709.0,608.0,217.0,178.0
86409,26082.0,123.0,5002.0,1349.0,1535.0,1331.0,451.0,210.0,52.0
86411,206.0,0.0,65.0,12.0,32.0,3.0,0.0,0.0,0.0
86413,15750.0,136.0,3371.0,1473.0,651.0,505.0,156.0,14.0,17.0
86426,13351.0,32.0,3464.0,490.0,1077.0,830.0,281.0,87.0,40.0
86429,7380.0,34.0,1835.0,224.0,524.0,724.0,117.0,41.0,46.0
86431,257.0,0.0,74.0,21.0,26.0,31.0,4.0,0.0,0.0
86432,3549.0,50.0,1028.0,99.0,28.0,64.0,110.0,0.0,0.0
86433,120.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0
86434,1409.0,2.0,218.0,43.0,55.0,36.0,12.0,0.0,1.0
86435,59.0,0.0,21.0,2.0,0.0,5.0,0.0,0.0,0.0
86436,1474.0,0.0,283.0,87.0,40.0,48.0,0.0,0.0,57.0
86437,103.0,1.0,11.0,1.0,5.0,1.0,2.0,0.0,0.0
86438,889.0,0.0,149.0,39.0,34.0,105.0,12.0,0.0,0.0
86440,7013.0,66.0,1792.0,360.0,472.0,299.0,93.0,2.0,0.0
86441,2251.0,26.0,435.0,164.0,103.0,166.0,10.0,0.0,0.0
86442,33010.0,584.0,6721.0,1647.0,1470.0,1699.0,788.0,195.0,99.0
86443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86444,713.0,0.0,258.0,10.0,42.0,60.0,41.0,0.0,0.0
86445,379.0,0.0,57.0,62.0,0.0,9.0,0.0,0.0,0.0
86502,1412.0,43.0,253.0,61.0,23.0,19.0,36.0,0.0,0.0
86503,10967.0,251.0,1751.0,159.0,470.0,289.0,259.0,16.0,0.0
86504,6469.0,174.0,1626.0,64.0,240.0,173.0,114.0,50.0,7.0
86505,7978.0,279.0,1407.0,162.0,351.0,270.0,115.0,4.0,7.0
86506,1440.0,41.0,275.0,26.0,44.0,22.0,13.0,0.0,0.0
86507,2551.0,59.0,322.0,45.0,100.0,38.0,28.0,0.0,0.0
86508,871.0,20.0,220.0,29.0,19.0,15.0,0.0,0.0,0.0
86510,5058.0,303.0,680.0,124.0,136.0,86.0,104.0,14.0,9.0
86511,3409.0,110.0,797.0,80.0,94.0,88.0,120.0,0.0,24.0
86512,2608.0,77.0,409.0,28.0,101.0,63.0,23.0,0.0,0.0
86514,2474.0,221.0,486.0,63.0,151.0,66.0,43.0,3.0,9.0
86515,4637.0,93.0,1027.0,47.0,252.0,187.0,166.0,0.0,0.0
